specimen,species,stain,filename,section,manual
manatee,Trichechus manatus,myelin,sections/manatee_myelin/701Manat8532LgF.jpg,701.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/701ManateeHR.jpg,701.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/721Manat8532LgF.jpg,721.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/721ManateeHR.jpg,721.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/741Manat8532LgF.jpg,741.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/741ManateeHR.jpg,741.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/759Manat8532LgF.jpg,759.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/759ManateeHR.jpg,759.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/781Manat8532LgF.jpg,781.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/781ManateeHR.jpg,781.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/801Manat8532LgF.jpg,801.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/801ManateeHR.jpg,801.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/81Manat8532LgF.jpg,81.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/81ManateeHR.jpg,81.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/821Manat8532LgF.jpg,821.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/821ManateeHR.jpg,821.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/841Manat8532LgF.jpg,841.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/841ManateeHR.jpg,841.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/861Manat8532LgF.jpg,861.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/861ManateeHR.jpg,861.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/881Manat8532LgF.jpg,881.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/881ManateeHR.jpg,881.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/901Manat8532LgF.jpg,901.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/901ManateeHR.jpg,901.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/919Manat8532LgF.jpg,919.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/919ManateeHR.jpg,919.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/941Manat8532LgF.jpg,941.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/941ManateeHR.jpg,941.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/961Manat8532LgF.jpg,961.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/961ManateeHR.jpg,961.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/981Manat8532LgF.jpg,981.0,
manatee,Trichechus manatus,myelin,sections/manatee_myelin/981ManateeHR.jpg,981.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/052mriun.jpg,52.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/055mriun.jpg,55.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/058mriun.jpg,58.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/062mriun.jpg,62.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/066mriun.jpg,66.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/069mriun.jpg,69.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/072mriun.jpg,72.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/075mriun.jpg,75.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/079mriun.jpg,79.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/085mriun.jpg,85.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/092mriun.jpg,92.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/098mriun.jpg,98.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/101mriun.jpg,101.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/102mriun.jpg,102.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/107mriun.jpg,107.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/114mriun.jpg,114.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1199fibun.jpg,1199.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1201cellun.jpg,1201.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1300fibun.jpg,1300.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1301cellun.jpg,1301.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1400fibun.jpg,1400.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1401cellun.jpg,1401.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1500fibun.jpg,1500.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1501cellun.jpg,1501.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1600fibun.jpg,1600.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1601cellun.jpg,1601.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1700fibun.jpg,1700.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1701cellun.jpg,1701.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1800fibun.jpg,1800.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1801cellun.jpg,1801.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1900fibun.jpg,1900.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/1901cellun.jpg,1901.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2000fibun.jpg,2000.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2001cellun.jpg,2001.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2100fibun.jpg,2100.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2101cellun.jpg,2101.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2200fibun.jpg,2200.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2201cellun.jpg,2201.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2300fibun.jpg,2300.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2301cellun.jpg,2301.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2400fibun.jpg,2400.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2401cellun.jpg,2401.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2500fibun.jpg,2500.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2501cellun.jpg,2501.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2600fibun.jpg,2600.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2601cellun.jpg,2601.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2700fibun.jpg,2700.0,
dolphin,Tursiops truncatus,nissl,sections/dolphin_nissl/2701cellun.jpg,2701.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/1199fibun.jpg,1199.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/1300fibun.jpg,1300.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/1400fibun.jpg,1400.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/1500fibun.jpg,1500.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/1600fibun.jpg,1600.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/1700fibun.jpg,1700.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/1800fibun.jpg,1800.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/1900fibun.jpg,1900.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/2000fibun.jpg,2000.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/2100fibun.jpg,2100.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/2200fibun.jpg,2200.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/2300fibun.jpg,2300.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/2400fibun.jpg,2400.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/2500fibun.jpg,2500.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/2600fibun.jpg,2600.0,
dolphin,Tursiops truncatus,myelin,sections/dolphin_myelin/2700fibun.jpg,2700.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0040.jpg,40.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0080.jpg,80.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0120.jpg,120.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0160.jpg,160.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0200.jpg,200.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0240.jpg,240.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0280.jpg,280.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0320.jpg,320.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0360.jpg,360.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0400.jpg,400.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0440.jpg,440.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0480.jpg,480.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0520.jpg,520.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0560.jpg,560.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0600.jpg,600.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0640.jpg,640.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0680.jpg,680.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0720.jpg,720.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0760.jpg,760.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0800.jpg,800.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0840.jpg,840.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0880.jpg,880.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0920.jpg,920.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_0960.jpg,960.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1000.jpg,1000.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1040.jpg,1040.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1080.jpg,1080.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1120.jpg,1120.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1160.jpg,1160.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1200.jpg,1200.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1240.jpg,1240.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1280.jpg,1280.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1320.jpg,1320.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1360.jpg,1360.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1396.jpg,1396.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1400.jpg,1400.0,v.1/sections/sheep_nissl/sheep_1400_manual_label.tif
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1440.jpg,1440.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1480.jpg,1480.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1520.jpg,1520.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1560.jpg,1560.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1600.jpg,1600.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1640.jpg,1640.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1680.jpg,1680.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1720.jpg,1720.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1760.jpg,1760.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1800.jpg,1800.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1840.jpg,1840.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1876.jpg,1876.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1880.jpg,1880.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1920.jpg,1920.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_1960.jpg,1960.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_2000.jpg,2000.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_2040.jpg,2040.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_2080.jpg,2080.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_2120.jpg,2120.0,
sheep,Ovis aries,nissl,sections/sheep_nissl/sheep_2200.jpg,2200.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0041.jpg,41.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0081.jpg,81.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0121.jpg,121.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0161.jpg,161.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0201.jpg,201.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0241.jpg,241.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0281.jpg,281.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0321.jpg,321.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0361.jpg,361.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0401.jpg,401.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0441.jpg,441.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0481.jpg,481.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0521.jpg,521.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0559.jpg,559.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0599.jpg,599.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0639.jpg,639.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0677.jpg,677.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0719.jpg,719.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0759.jpg,759.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0799.jpg,799.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0839.jpg,839.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0877.jpg,877.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0927.jpg,927.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_0961.jpg,961.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1001.jpg,1001.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1041.jpg,1041.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1081.jpg,1081.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1121.jpg,1121.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1161.jpg,1161.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1201.jpg,1201.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1241.jpg,1241.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1281.jpg,1281.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1321.jpg,1321.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1361.jpg,1361.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1441.jpg,1441.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1481.jpg,1481.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1521.jpg,1521.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1561.jpg,1561.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1601.jpg,1601.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1641.jpg,1641.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1681.jpg,1681.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1721.jpg,1721.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1761.jpg,1761.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1801.jpg,1801.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1841.jpg,1841.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1921.jpg,1921.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_1961.jpg,1961.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_2001.jpg,2001.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_2041.jpg,2041.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_2081.jpg,2081.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_2121.jpg,2121.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_2155.jpg,2155.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_2161.jpg,2161.0,
sheep,Ovis aries,myelin,sections/sheep_myelin/sheep_2201.jpg,2201.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/Tasdevil65656clr.jpg,65656.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev057.jpg,57.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev060.jpg,60.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev092.jpg,92.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev097.jpg,97.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev120.jpg,120.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev127.jpg,127.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev150.jpg,150.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev153.jpg,153.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev180.jpg,180.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev181.jpg,181.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev210.jpg,210.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev211.jpg,211.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev244.jpg,244.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev245.jpg,245.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev270.jpg,270.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev271.jpg,271.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev301.jpg,301.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev302.jpg,302.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev331.jpg,331.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev332.jpg,332.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev361.jpg,361.0,
tasmanian_devil,Sarcophilus harrisii,nissl,sections/tasmanian_devil_nissl/tasdev362.jpg,362.0,
tasmanian_devil,Sarcophilus harrisii,myelin,sections/tasmanian_devil_myelin/tasdev057.jpg,57.0,
tasmanian_devil,Sarcophilus harrisii,myelin,sections/tasmanian_devil_myelin/tasdev097.jpg,97.0,
tasmanian_devil,Sarcophilus harrisii,myelin,sections/tasmanian_devil_myelin/tasdev127.jpg,127.0,
tasmanian_devil,Sarcophilus harrisii,myelin,sections/tasmanian_devil_myelin/tasdev153.jpg,153.0,
tasmanian_devil,Sarcophilus harrisii,myelin,sections/tasmanian_devil_myelin/tasdev181.jpg,181.0,
tasmanian_devil,Sarcophilus harrisii,myelin,sections/tasmanian_devil_myelin/tasdev211.jpg,211.0,
tasmanian_devil,Sarcophilus harrisii,myelin,sections/tasmanian_devil_myelin/tasdev245.jpg,245.0,
tasmanian_devil,Sarcophilus harrisii,myelin,sections/tasmanian_devil_myelin/tasdev271.jpg,271.0,
tasmanian_devil,Sarcophilus harrisii,myelin,sections/tasmanian_devil_myelin/tasdev301.jpg,301.0,
tasmanian_devil,Sarcophilus harrisii,myelin,sections/tasmanian_devil_myelin/tasdev331.jpg,331.0,
tasmanian_devil,Sarcophilus harrisii,myelin,sections/tasmanian_devil_myelin/tasdev361.jpg,361.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/020weasel63-10.jpg,20.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/060weasel63-10.jpg,60.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/080weasel63-10.jpg,80.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/100weasel13-10.jpg,100.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/120weasel63-10.jpg,120.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/140weasel63-10.jpg,140.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/160weasel63-10.jpg,160.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/180weasel63-10.jpg,180.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/200weasel63-10.jpg,200.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/220weasel63-10b.jpg,220.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/238weasel63-10.jpg,238.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/260weasel63-10.jpg,260.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/280weasel63-10.jpg,280.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/300weasel63-10b.jpg,300.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/320weasel63-10.jpg,320.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/340weasel63-10.jpg,340.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/360weasel63-10.jpg,360.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/380weasel63-10b.jpg,380.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/400weasel63-10b.jpg,400.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/420weasel63-10.jpg,420.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/438weasel63-10.jpg,438.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/460weasel63-10.jpg,460.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/480weasel63-10.jpg,480.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/500weasel63-10.jpg,500.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/510weasel63-10.jpg,510.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/520weasel63-10.jpg,520.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/530weasel63-10.jpg,530.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/540weasel63-10.jpg,540.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/550weasel63-10.jpg,550.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/560weasel63-10b.jpg,560.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/570weasel63-10.jpg,570.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/590weasel63-10.jpg,590.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/610weasel63-10.jpg,610.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/630weasel63-10a.jpg,630.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/650weasel63-10.jpg,650.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/660weasel63-10.jpg,660.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/670weasel63-10.jpg,670.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/690weasel63-10.jpg,690.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/710weasel63-10.jpg,710.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/720weasel63-10.jpg,720.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/740weasel63-10.jpg,740.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/760weasel63-10.jpg,760.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/778weasel63-10b.jpg,778.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/800weasel63-10.jpg,800.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/832weasel63-10.jpg,832.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/850weasel63-10.jpg,850.0,
weasel,Mustela erminea,nissl,sections/weasel_nissl/870weasel63-10.jpg,870.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0040zebra61-820.jpg,40.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0080zebra61-820.jpg,80.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0120zebra61-820.jpg,120.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0160zebra61-820.jpg,160.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0200zebra61-820.jpg,200.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0240zebra61-820.jpg,240.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0280zebra61-820.jpg,280.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0320zebra61-820.jpg,320.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0360zebra61-820.jpg,360.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0400zebra61-820.jpg,400.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0440zebra61-810.jpg,440.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0480zebra61-820.jpg,480.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0520zebra61-820.jpg,520.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0560zebra61-820.jpg,560.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0600zebra61-820.jpg,600.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0640zebra61-820.jpg,640.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0680zebra61-820.jpg,680.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0720zebra61-820.jpg,720.0,
